variables = x y Den P T Ma u v E H
zone i=129 and j=129
0.083875 -0.00369322 0.922243 68186.8 257.554 0.766191 244.988 27.386 215227 289161
0.082306 -0.00387062 0.91725 67614.4 256.794 0.773591 247.043 27.1656 215192 288908
0.0806938 -0.00404982 0.912195 67152.1 256.44 0.782078 249.62 27.0202 215562 289175
0.0790394 -0.00423046 0.907262 66591.4 255.692 0.789211 251.581 26.7684 215518 288917
0.0773436 -0.00441225 0.902234 66129 255.322 0.797775 254.178 26.4971 215891 289184
0.075608 -0.00459398 0.897681 65615.6 254.633 0.804213 255.943 26.1117 215843 288938
0.0738345 -0.00477579 0.893073 65190 254.28 0.812179 258.35 25.7986 216192 289186
0.0720248 -0.0049573 0.888449 64679.6 253.609 0.818702 260.137 25.4269 216170 288971
0.0701805 -0.0051381 0.883601 64223 253.194 0.827042 262.63 25.0219 216507 289189
0.0683036 -0.0053171 0.878921 63717 252.542 0.833645 264.453 24.4921 216511 289005
0.066397 -0.0054935 0.874295 63276.2 252.118 0.841551 266.8 23.9786 216812 289185
0.0644634 -0.00566737 0.869362 62754.3 251.461 0.848524 268.721 23.4641 216847 289031
0.0625051 -0.00583807 0.863828 62217 250.901 0.857678 271.381 22.929 217146 289169
0.0605244 -0.006005 0.858111 61624.7 250.172 0.865909 273.663 22.2165 217233 289047
0.0585247 -0.00616594 0.852897 61116.2 249.622 0.874497 276.15 21.4345 217500 289157
0.0565098 -0.00632151 0.847428 60556.9 248.936 0.882404 278.332 20.6918 217601 289060
0.0544823 -0.00647103 0.841414 59966.9 248.269 0.892161 281.104 19.9004 217878 289147
0.0524451 -0.00661387 0.83504 59324 247.486 0.901603 283.708 18.9477 218036 289079
0.0504015 -0.00674816 0.829794 58810.4 246.892 0.910267 286.176 17.7988 218289 289162
0.0483556 -0.00687312 0.825572 58387 246.37 0.916676 287.963 16.6136 218409 289132
0.0463107 -0.00698892 0.821342 57973.6 245.884 0.923825 289.995 15.4223 218627 289210
0.0442701 -0.0070948 0.815516 57395.3 245.171 0.932716 292.431 14.1586 218808 289186
0.0422359 -0.00719015 0.809849 56841.2 244.503 0.941991 295.014 12.5395 219063 289250
0.0402123 -0.00727151 0.805811 56443.1 244.008 0.948203 296.733 10.7686 219197 289242
0.0382037 -0.00734054 0.802415 56112.7 243.606 0.953848 298.311 9.09002 219360 289289
0.0362123 -0.00739661 0.797765 55656.7 243.035 0.961019 300.25 7.31909 219517 289283
0.0342404 -0.0074388 0.792394 55134.1 242.383 0.969455 302.523 5.2899 219721 289300
0.032289 -0.00746584 0.79049 54948.1 242.149 0.972367 303.319 2.44468 219784 289295
0.0303669 -0.00747045 0.769511 52907.7 239.432 1.00447 311.519 0.537533 220384 289115
0.0284773 -0.0074673 0.733605 49483.3 234.944 1.05997 325.673 -1.26775 221659 289103
0.0266145 -0.00745064 0.727457 48908.2 234.197 1.07036 328.325 -4.90986 221990 289218
0.0247828 -0.00741394 0.738181 49920.5 235.579 1.05309 323.905 -8.70859 221561 289186
0.0229872 -0.00735805 0.744825 50552.6 236.434 1.04265 321.154 -12.3213 221326 289197
0.0212301 -0.00728286 0.751648 51198.7 237.282 1.03201 318.289 -15.8522 221067 289181
0.0195129 -0.0071896 0.757018 51714.6 237.974 1.02367 315.974 -19.3921 220893 289205
0.0178364 -0.00707775 0.761616 52151.8 238.536 1.01666 313.908 -23.2481 220728 289202
0.016201 -0.00694652 0.768018 52767.8 239.339 1.00696 311.065 -27.5594 220528 289232
0.0146077 -0.00679383 0.778612 53786.1 240.633 0.990902 306.432 -32.2815 220170 289246
0.0130591 -0.00661773 0.791532 55040.5 242.227 0.971063 300.699 -36.9354 219734 289268
0.0115563 -0.00641912 0.804556 56310.1 243.801 0.951151 294.78 -41.6308 219287 289272
0.0100989 -0.00619609 0.818664 57696.7 245.498 0.929759 288.263 -46.6593 218830 289302
0.00868695 -0.00594619 0.834636 59275.7 247.385 0.905525 280.712 -51.9935 218302 289317
0.00732023 -0.00566549 0.853126 61119.9 249.549 0.877479 271.786 -57.6781 217708 289343
0.0059985 -0.00534804 0.875949 63416.2 252.167 0.84296 260.655 -63.5237 216988 289375
0.0047213 -0.00498468 0.902255 66093.9 255.15 0.802493 247.306 -69.4842 216146 289389
0.00348837 -0.00456057 0.936831 69657.4 258.951 0.749532 229.764 -74.8036 215109 289443
0.0023014 -0.00405076 0.977199 73891.2 263.356 0.684595 208.147 -78.5579 213851 289450
0.0011656 -0.00341298 1.02926 79458.9 268.817 0.597919 179.723 -78.2295 212351 289517
0.000115572 -0.00257208 1.09287 86446 275.46 0.479919 143.702 -67.3889 210628 289701
-0.000745428 -0.00142771 1.15049 93078.4 281.759 0.341061 107.083 -33.7277 209152 290034
-0.00109988 3.63284e-05 1.16219 94364.2 282.82 0.318017 95.7747 28.7645 208933 290119
-0.000711925 0.00148467 1.10217 87373 275.948 0.466876 126.908 86.6929 210582 289795
0.000154775 0.0026128 1.00738 76977.9 265.896 0.644089 177.067 111.87 213265 289593
0.0012061 0.00343939 0.923877 68247.9 257.129 0.775009 220.597 114.535 215687 289499
0.00233531 0.00406829 0.86191 61968 250.271 0.868816 253.009 108.259 217641 289484
0.00351415 0.00457156 0.812044 57036.8 244.546 0.94289 278.098 99.5189 219222 289422
