0.989956 -0.0108087 1.07613 84522.7 273.613 0.513912 169.218 20.0936 210879
0.985054 -0.0120408 1.07245 84129.4 273.273 0.520268 171.149 20.8097 210979
0.979657 -0.0132179 1.06935 83781.5 272.932 0.52669 173.117 21.3679 211083
0.973746 -0.0143685 1.0661 83430.6 272.617 0.532414 174.869 21.8196 211173
0.967307 -0.0155162 1.06313 83100.5 272.299 0.53829 176.683 22.1567 211270
0.960331 -0.0166759 1.06005 82767.1 271.993 0.543735 178.374 22.3445 211355
0.952809 -0.0178506 1.05741 82476 271.714 0.548824 179.974 22.3646 211441
0.944727 -0.0190453 1.05503 82218.3 271.475 0.553012 181.292 22.3328 211508
0.936077 -0.0202727 1.05299 81994.2 271.261 0.556875 182.503 22.3381 211574
0.926858 -0.0215467 1.0509 81768.1 271.049 0.560531 183.638 22.4115 211631
0.917073 -0.0228759 1.04879 81537.2 270.828 0.564439 184.849 22.5062 211698
0.906729 -0.0242618 1.0465 81288.5 270.593 0.568467 186.098 22.5673 211763
0.895833 -0.0256992 1.04423 81041.2 270.357 0.572603 187.393 22.5338 211834
0.884389 -0.0271794 1.04199 80798.4 270.126 0.576533 188.631 22.4127 211898
0.872403 -0.0286969 1.03991 80572.4 269.909 0.580273 189.819 22.2066 211963
0.859879 -0.0302432 1.03803 80368.8 269.715 0.583568 190.871 21.9488 212018
0.846821 -0.0318183 1.03632 80183.1 269.536 0.586611 191.844 21.7015 212070
0.833238 -0.0334235 1.03467 80004.8 269.365 0.589479 192.759 21.4615 212118
0.819143 -0.0350557 1.03314 79839.2 269.206 0.592187 193.622 21.2353 212166
0.804547 -0.0367171 1.03159 79671.3 269.044 0.594873 194.47 21.0653 212211
0.789473 -0.0384123 1.02986 79485.2 268.865 0.597873 195.412 20.9133 212262
0.773945 -0.0401332 1.02803 79287.2 268.673 0.601046 196.415 20.6869 212317
0.757985 -0.0418643 1.02628 79097.8 268.49 0.604101 197.388 20.376 212370
0.741611 -0.0435974 1.02462 78918.8 268.316 0.606956 198.302 20.0297 212420
0.724844 -0.0453291 1.02302 78746.6 268.149 0.609714 199.185 19.6652 212468
0.707709 -0.0470542 1.02146 78579 267.986 0.612383 200.041 19.2857 212514
0.690232 -0.0487694 1.01988 78408.5 267.82 0.615091 200.908 18.895 212562
0.672445 -0.0504685 1.01829 78237.4 267.653 0.617805 201.781 18.4459 212609
0.654375 -0.0521373 1.01687 78085.6 267.504 0.620237 202.569 17.9531 212653
0.636047 -0.0537761 1.01544 77931.4 267.354 0.622656 203.347 17.5097 212695
0.617501 -0.0553909 1.01379 77754 267.18 0.625454 204.24 17.0395 212744
0.598781 -0.0569622 1.01207 77570 266.999 0.628351 205.173 16.4211 212795
0.579915 -0.058467 1.01072 77425.3 266.857 0.63066 205.937 15.6479 212837
0.560917 -0.0598901 1.0099 77337.6 266.771 0.632071 206.42 14.9367 212864
0.541814 -0.0612641 1.00875 77213.7 266.649 0.633941 207.021 14.442 212894
0.522672 -0.0626011 1.00716 77043.8 266.481 0.636623 207.877 13.8312 212943
0.503531 -0.0638546 1.00582 76900.1 266.34 0.638916 208.624 13.0455 212986
0.484415 -0.065027 1.00453 76762.5 266.204 0.641045 209.313 12.2967 213023
0.465366 -0.0661251 1.003 76599 266.042 0.643596 210.13 11.5011 213069
0.446431 -0.0671334 1.00141 76429.7 265.874 0.646251 210.983 10.527 213117
0.427642 -0.0680279 1.00008 76287.5 265.733 0.648491 211.714 9.38244 213159
0.409022 -0.068799 0.999068 76179.4 265.625 0.650175 212.273 8.14725 213189
0.390595 -0.0694431 0.998413 76109.6 265.556 0.651278 212.651 6.86503 213210
0.372383 -0.0699613 0.99807 76073.3 265.521 0.651853 212.861 5.61962 213222
0.354415 -0.0703686 0.997669 76030.7 265.479 0.652503 213.084 4.46113 213233
0.336734 -0.0706765 0.996906 75949.3 265.398 0.653741 213.478 3.23271 213254
0.319377 -0.0708664 0.996335 75888.6 265.337 0.654743 213.798 1.77231 213276
0.302358 -0.0709185 0.996122 75866 265.315 0.655097 213.912 0.264369 213283
0.285701 -0.070855 0.995766 75828.3 265.278 0.655655 214.075 -1.28647 213292
0.269439 -0.0706619 0.995626 75813.4 265.263 0.655928 214.138 -3.10588 213299
0.253578 -0.0703152 0.996312 75886.8 265.337 0.654843 213.777 -5.03409 213283
0.238121 -0.0698305 0.997245 75986.6 265.437 0.653248 213.247 -6.84342 213252
0.22309 -0.0692321 0.998197 76088.3 265.539 0.651688 212.707 -8.74246 213225
0.208506 -0.0684991 0.999639 76242.4 265.693 0.64933 211.905 -10.7576 213185
0.194372 -0.0676438 1.00138 76428.6 265.879 0.646407 210.912 -12.7479 213132
0.180702 -0.0666733 1.00345 76650.5 266.099 0.64299 209.747 -14.7784 213073
0.167501 -0.0655924 1.00573 76894 266.341 0.639175 208.439 -16.786 213005
0.154783 -0.0644182 1.00796 77133.3 266.578 0.635436 207.123 -18.8871 212939
0.142563 -0.0631411 1.01055 77411.3 266.852 0.631125 205.586 -21.2026 212865
0.13084 -0.061753 1.01374 77753.1 267.189 0.625788 203.696 -23.5911 212774
0.119612 -0.0602673 1.01714 78119.1 267.548 0.620012 201.624 -26.0514 212673
0.108894 -0.0586837 1.02105 78539.5 267.958 0.613413 199.217 -28.7959 212561
0.0986779 -0.056972 1.02637 79112.6 268.515 0.604399 196.002 -31.6081 212411
0.0889373 -0.0551453 1.03253 79779.3 269.16 0.593698 192.253 -34.1025 212228
0.0796736 -0.053244 1.03894 80473.2 269.827 0.582528 188.303 -36.5348 212042
0.0708995 -0.0512541 1.04618 81259.8 270.578 0.569791 183.782 -39.0132 211834
0.0625964 -0.0491631 1.05468 82186.1 271.456 0.554594 178.472 -41.1769 211591
0.0547427 -0.0469922 1.06393 83197.4 272.408 0.537739 172.691 -42.7514 211325
0.0473331 -0.0448026 1.07277 84167.1 273.312 0.521276 167.039 -44.0136 211069
0.0403951 -0.0426136 1.08143 85119.5 274.191 0.50494 161.249 -45.6315 210824
0.0339527 -0.0403525 1.09157 86238.4 275.214 0.485402 154.28 -47.3204 210544
0.02798 -0.0379861 1.1032 87528.8 276.387 0.462014 146.101 -48.3507 210212
